lead_id,lead_status,premium,age,gender,smoker,current_insurance,device_type,keyword,match_type,postcode,cover_for,verification_status
32123622,Contacted,0.0,58,Female,No,yes private,Desktop,private healthcare,Phrase,DA12,Self,verified
17224870,No Contact,0.0,79,Female,Yes,yes private,Desktop,bupa private health care,Exact,GL7,Self,
22322162,No Contact,0.0,38,Female,No,no,Smartphone,compare the market health insurance,Exact,NG7,Self + Family,
16470870,Contacted,0.0,26,Female,No,no,Smartphone,bupa private health,Exact,DH6,Self + Family,verified
63367939,Contacted,0.0,55,Female,No,no,Smartphone,private healthcare insurance,Exact,DE6,Self + Partner,
53268091,Contacted,0.0,45,Female,No,no,Smartphone,bupa private health,Exact,S40,Self,
80947073,Contacted,0.0,45,Female,No,yes company,Smartphone,private health insurance uk,Exact,SM2,Self + Family,verified
73523657,Contacted,0.0,47,Female,No,no,Smartphone,private healthcare,Exact,BD6,Self + Partner,
75806087,Contacted,0.0,67,Female,No,no,Smartphone,private health care,Exact,TN7,Self,
27823811,Sold,885.6,63,Female,No,no,Smartphone,health insurance plans,Phrase,BL6,Self + Partner,
93070992,Contacted,0.0,52,Female,No,no,Smartphone,bupa private health,Exact,W11,Self,verified
63174763,Contacted,0.0,38,Female,No,no,Desktop,private healthcare,Phrase,KT18,Self,
77137334,Contacted,0.0,57,Female,No,yes private,Desktop,private medical insurance for existing conditions,Exact,M41,Self,
29675944,Contacted,0.0,56,Female,No,no,Desktop,best medical insurance,Broad,M34,Self,
98655981,Contacted,0.0,27,Male,No,no,Smartphone,private healthcare,Exact,BA13,Self,
77104724,Contacted,0.0,72,Male,No,no,Desktop,health insurance cover,Broad,Rg18,Self + Partner,
83874476,Contacted,0.0,24,Male,No,no,Smartphone,bupa private health,Exact,LE67,Self,verified
14262591,Quoted,0.0,56,Female,No,no,Smartphone,private health care,Broad,SE26,Self + Family,verified
49357603,Quoted,5915.16,75,Male,No,yes private,Smartphone,best health insurance uk,Exact,MK40,Self + Partner,
51398084,Contacted,0.0,56,Female,No,no,Smartphone,private medical insurance uk,Exact,TW9,Self + Family,verified
35633792,Contacted,0.0,77,Male,No,no,Desktop,health insurance quotes,Phrase,Sg12,Self,
20349583,Contacted,0.0,67,Female,No,no,Smartphone,private health insurance prices,Exact,Ex8,Self + Family,
66632143,Contacted,0.0,29,Male,Yes,no,Smartphone,best health insurance,Broad,Gl15,Self,
68738467,Contacted,0.0,48,Male,No,no,Smartphone,private medical insurance uk,Exact,NG5,Self,
67067264,Contacted,0.0,44,Male,No,no,Desktop,private healthcare,Phrase,RM6,Self,
18639517,Contacted,0.0,40,Female,No,no,Smartphone,private health care,Exact,HD7,Self,
29558827,Sold,651.48,46,Male,No,no,Smartphone,medical insurance,Exact,M41,Self,
33493285,Contacted,0.0,29,Female,No,yes company,Smartphone,bupa health insurance,Exact,HD2,Self,
45493587,No Contact,0.0,27,Female,No,no,Desktop,bupa health insurance,Exact,B92,Self,verified
98557293,No Contact,0.0,53,Female,No,no,Smartphone,health insurance,Broad,E13,Self,
58064627,No Contact,0.0,32,Male,No,no,Smartphone,private health care,Exact,ST6,Self,
18257363,Contacted,0.0,38,Female,No,no,Smartphone,bupa health insurance,Exact,E11,Self + Partner,
26146214,Contacted,0.0,55,Female,No,no,Smartphone,health insurance cover,Broad,Bb1,Self + Partner,
32317186,Contacted,0.0,54,Female,No,no,Smartphone,private health insurance,Broad,YO24,Self,
54523183,Contacted,0.0,26,Female,No,no,Smartphone,private healthcare,Exact,B6,Self,verified
61673082,Contacted,0.0,40,Male,No,no,Smartphone,private healthcare,Phrase,LE2,Self + Family,
99482769,Contacted,0.0,23,Female,Yes,no,Smartphone,bupa private health,Exact,SN12,Self,verified
46115760,Quoted,0.0,82,Female,No,yes private,Desktop,saga health insurance,Exact,NW7,Self,
38216359,Contacted,0.0,53,Female,No,no,Smartphone,private healthcare,Phrase,BL1,Self,verified
92509373,Contacted,0.0,65,Male,No,no,Smartphone,private health care,Exact,AL10,Self,
78742583,Contacted,0.0,33,Female,No,yes private,Smartphone,bupa health insurance,Exact,IP11,Self + Family,
86205968,Contacted,0.0,48,Male,No,no,Smartphone,private healthcare,Phrase,OL3,Self,
63871158,Contacted,0.0,32,Male,No,yes private,Smartphone,bupa private health,Exact,WS6,Self + Family,
66549776,Contacted,0.0,38,Male,No,no,Smartphone,private medical insurance uk,Exact,BB12,Self,
72520347,Contacted,0.0,66,Female,No,no,Tablet,private medical insurance,Broad,RH11,Self,
46134551,Contacted,0.0,24,Male,No,no,Smartphone,private healthcare,Phrase,SW6,Self + Partner,verified
69503367,Contacted,0.0,64,Male,No,yes private,Tablet,private health insurance,Broad,MK16,Self,
93572883,Contacted,0.0,76,Male,No,no,Desktop,private medical insurance,Broad,Tn5,Self + Partner,
82130321,Contacted,0.0,80,Male,No,no,Desktop,medical insurance uk,Broad,Bh24,Self,
45212926,Contacted,0.0,35,Male,No,no,Desktop,private medical insurance,Exact,RH10,Self + Partner,verified
52223158,Contacted,0.0,25,Male,Yes,no,Smartphone,private healthcare,Exact,BB12,Self,
23741571,Contacted,0.0,38,Female,No,no,Smartphone,bupa health insurance,Exact,L40,Self,
66176240,Contacted,0.0,58,Female,No,no,Smartphone,bupa health insurance,Exact,CO1,Self,
43426472,Contacted,0.0,45,Female,No,no,Smartphone,private medical insurance,Phrase,M20,Self + Partner,verified
94485177,No Contact,0.0,63,Male,No,yes company,Smartphone,bupa cost,Exact,BR1,Self + Family,
36036008,Invalid,0.0,69,Male,No,yes private,Desktop,best medical insurance,Broad,Tr8,Self + Partner,
63235021,Invalid,0.0,54,Male,No,no,Smartphone,health insurance plans,Phrase,RG21,Self,
62051638,Invalid,0.0,43,Male,No,no,Smartphone,private medical insurance uk,Exact,LE7,Self + Family,
91839287,Contacted,0.0,30,Male,No,no,Smartphone,medical insurance pre existing conditions,Exact,G53,Self,
20551367,Contacted,0.0,33,Female,No,no,Desktop,bupa health care insurance,Exact,MK43,Self,
98676032,Quoted,0.0,57,Female,No,no,Smartphone,health insurance for pre existing conditions,Exact,De22,Self,
20242364,Quoted,0.0,26,Male,Yes,no,Desktop,private healthcare,Exact,GL15,Self,
77979469,Contacted,0.0,47,Female,Yes,no,Smartphone,private healthcare,Exact,CH46,Self + Partner,verified
68217036,Contacted,0.0,64,Male,No,no,Smartphone,health insurance quotes,Broad,Hd80nb,Self,
80759814,Quoted,0.0,42,Male,No,yes private,Smartphone,health insurance,Exact,LE5,Self,verified
35902371,Contacted,0.0,60,Male,No,no,Smartphone,health insurance,Broad,GU14,Self + Partner,
26550792,Contacted,0.0,38,Male,No,no,Smartphone,personal health insurance,Exact,S62,Self + Family,
98180166,Invalid,0.0,56,Female,No,no,Smartphone,private health insurance,Broad,DN22,Self,
69176382,Contacted,0.0,33,Female,No,no,Smartphone,health insurance uk,Exact,OL8,Self,verified
53737645,Invalid,0.0,70,Female,No,no,Smartphone,private health insurance with pre existing conditi,Exact,Np19,Self,
54061970,Contacted,0.0,42,Female,No,no,Smartphone,private medical insurance,Exact,S80,Self,
62126205,Contacted,0.0,47,Male,No,no,Smartphone,private healthcare,Exact,HA3,Self + Family,
56663829,Contacted,0.0,28,Female,No,no,Smartphone,private health insurance pre existing conditions,Exact,Dl16,Self,
44356001,Contacted,0.0,29,Female,No,no,Smartphone,private healthcare,Exact,DL14,Self + Family,
96578104,Contacted,0.0,59,Male,No,no,Desktop,private medical insurance policy,Broad,Ls15,Self,
55435278,No Contact,0.0,22,Male,No,no,Smartphone,bupa private health care,Exact,LE7,Self,verified
98892846,Contacted,0.0,38,Female,Yes,no,Smartphone,private healthcare,Exact,EN3,Self,verified
21090393,Contacted,0.0,60,Female,No,no,Smartphone,private healthcare,Phrase,CH63,Self + Partner,
73320883,Contacted,0.0,39,Female,No,no,Smartphone,health insurance uk,Phrase,N15,Self + Family,verified
56722139,Sold,0.0,35,Female,No,no,Smartphone,best health insurance for pre existing conditions,Exact,E4,Self,
63586025,Invalid,0.0,36,Female,No,no,Smartphone,private healthcare,Exact,DN6,Self + Family,
98674374,Contacted,0.0,64,Female,No,no,Desktop,private health insurance with pre existing conditi,Exact,Ml6,Self,
92030393,Contacted,0.0,44,Male,No,no,Smartphone,bupa private health,Exact,TQ12,Self + Family,
28434211,Contacted,0.0,58,Female,No,no,Smartphone,private healthcare,Phrase,NW5,Self,
89944760,Contacted,0.0,59,Male,No,no,Smartphone,bupa health insurance,Exact,DN5,Self + Partner,
80462385,Invalid,0.0,30,Male,No,yes private,Smartphone,bupa cost,Exact,RH17,Self + Family,
64194218,Contacted,0.0,61,Female,No,no,Smartphone,best private health care,Exact,Wa7,Self + Partner,
82635215,Contacted,0.0,35,Female,No,no,Smartphone,health insurance uk,Exact,RM6,Self + Family,
15860920,Contacted,0.0,31,Male,No,no,Smartphone,private medical insurance uk,Exact,SW4,Self,verified
33914389,Contacted,0.0,22,Male,No,yes private,Desktop,private healthcare,Phrase,GL51,Self,
62510386,No Contact,0.0,39,Female,No,no,Smartphone,private healthcare,Phrase,BS14,Self,
64954336,Contacted,0.0,43,Male,Yes,no,Smartphone,private medical insurance uk,Exact,IG3,Self,
85915752,Contacted,0.0,40,Female,No,yes private,Smartphone,bupa private health,Exact,DE56,Self + Partner,
98175838,Contacted,0.0,57,Male,No,no,Desktop,best health insurance,Exact,MK42,Self,
47789124,Contacted,0.0,48,Female,No,no,Smartphone,health insurance for pre existing conditions,Exact,Ml5,Self,
57724189,Contacted,0.0,48,Female,Yes,no,Smartphone,private healthcare,Phrase,BS16,Self,
67438770,Contacted,0.0,50,Male,No,no,Desktop,bupa health care insurance,Exact,CH41,Self + Partner,verified
79131045,Contacted,0.0,39,Female,No,no,Smartphone,health insurance for existing conditions,Exact,W9,Self + Family,
89345714,Contacted,0.0,73,Male,No,no,Smartphone,bupa health insurance,Exact,BR3,Self + Partner,verified
54814153,No Contact,0.0,21,Female,No,no,Smartphone,private healthcare,Phrase,SO15,Self,
66411588,Contacted,0.0,22,Female,Yes,no,Desktop,bupa health insurance,Exact,B3,Self + Family,
96961756,Contacted,0.0,29,Female,No,no,Smartphone,health insurance for pre existing conditions,Exact,Rh11,Self,
97778967,Contacted,0.0,32,Female,Yes,no,Smartphone,bupa private health,Exact,OX7,Self,verified
76828110,Contacted,0.0,37,Female,No,yes company,Smartphone,bupa private medical,Exact,EN8,Self,
31820512,Contacted,0.0,27,Female,No,no,Smartphone,private healthcare,Exact,B31,Self + Partner,
37570580,Contacted,0.0,52,Male,No,no,Smartphone,private healthcare,Phrase,CT9,Self + Partner,
69662675,Invalid,0.0,44,Male,No,no,Smartphone,how much is private health care uk,Exact,M23,Self,
24739346,Contacted,0.0,55,Male,No,no,Smartphone,private medical insurance cost,Exact,NE8,Self + Partner,
82056174,Contacted,0.0,40,Female,No,no,Smartphone,bupa health insurance,Exact,BB3,Self,
20062430,Contacted,0.0,69,Male,No,no,Desktop,best medical insurance,Broad,Ex37,Self,
29112983,Contacted,0.0,58,Male,No,no,Smartphone,private health insurance for existing conditions,Exact,G22,Self,
26043327,Contacted,0.0,60,Female,No,no,Tablet,insurance with medical conditions,Exact,Tq2,Self + Partner,
67422591,Contacted,0.0,25,Female,No,no,Smartphone,bupa health insurance,Exact,N1,Self,verified
29589731,Contacted,0.0,43,Female,Yes,no,Smartphone,bupa health care insurance,Exact,UB7,Self + Family,
69638809,Invalid,0.0,50,Male,No,no,Smartphone,private health insurance,Exact,SO30,Self,
79307866,Contacted,0.0,44,Male,No,no,Smartphone,private health care insurance,Phrase,SO53,Self,
21256393,Contacted,0.0,26,Male,No,no,Smartphone,bupa private health care,Exact,SS6,Self,verified
44301430,Contacted,0.0,57,Female,No,no,Smartphone,health insurance uk,Phrase,PE19,Self,
27963894,Sold,837.48,41,Female,Yes,no,Smartphone,private healthcare insurance,Exact,RM15,Self + Family,verified
38035159,Invalid,0.0,53,Male,No,no,Smartphone,health insurance uk that covers pre existing condi,Exact,Ng13,Self,
44104006,Contacted,0.0,29,Male,No,yes private,Desktop,bupa health insurance,Exact,HA2,Self + Partner,
88256069,Sold,1418.16,64,Male,No,no,Smartphone,health insurance cover,Broad,Yo26,Self,
79351242,Contacted,0.0,35,Male,No,no,Smartphone,private medical care,Exact,CV5,Self + Partner,
64136574,Contacted,0.0,36,Male,No,no,Smartphone,private healthcare,Exact,N17,Self + Family,
13655898,Contacted,0.0,43,Male,No,no,Smartphone,private health care,Exact,CV3,Self + Family,
91491547,Quoted,0.0,80,Male,No,no,Desktop,staysure medical insurance,Exact,Eh47,Self,
29025296,Contacted,0.0,67,Male,No,no,Smartphone,health insurance policy,Broad,Eh22,Self,
32954196,Contacted,0.0,43,Female,No,no,Smartphone,health insurance uk,Exact,NW1,Self + Family,
78889586,Contacted,0.0,55,Male,No,no,Smartphone,private health insurance ni,Exact,Bt22,Self + Partner,
23299932,Contacted,0.0,59,Male,No,no,Smartphone,saga health insurance,Exact,BN18,Self + Family,
77694596,Contacted,0.0,28,Female,No,no,Smartphone,private medical insurance,Phrase,E14,Self,
53253982,Contacted,0.0,37,Female,No,no,Smartphone,private health insurance for pre existing conditio,Exact,Mk43,Self,
41205507,Contacted,0.0,38,Male,No,no,Desktop,private health care,Exact,HD8,Self,verified
55728840,Contacted,0.0,39,Male,No,no,Smartphone,bupa health insurance,Exact,N9,Self,
79990215,Contacted,0.0,44,Female,Yes,yes private,Smartphone,health insurance plans,Phrase,W2,Self,
79518610,Contacted,0.0,29,Female,No,no,Smartphone,medical shield insurance,Exact,Ml7,Self,
25301791,Invalid,0.0,21,Female,No,no,Smartphone,private medical insurance,Phrase,N9,Self,
82179405,Contacted,0.0,68,Male,No,no,Smartphone,bupa health insurance,Exact,BA13,Self + Partner,
52545937,Contacted,0.0,27,Female,No,no,Smartphone,health insurance pre existing conditions,Exact,Sw17,Self,
64133734,Contacted,0.0,33,Female,No,no,Smartphone,private healthcare,Exact,WF1,Self + Family,
62316018,Contacted,0.0,32,Male,No,yes private,Desktop,health insurance quotes,Broad,Cr0,Self,
14799947,Contacted,0.0,58,Female,No,no,Smartphone,bupa health insurance,Exact,SK10,Self,
96144392,Invalid,0.0,42,Female,No,no,Smartphone,private healthcare,Exact,EX23,Self,
83589753,Contacted,0.0,60,Male,No,no,Smartphone,private medical insurance uk,Exact,TR14,Self + Partner,
70701379,No Contact,0.0,42,Female,No,yes private,Desktop,private medical insurance,Phrase,CB4,Self + Family,
50901884,Contacted,0.0,64,Female,No,no,Smartphone,bupa private health,Exact,SM2,Self,verified
10080922,Contacted,0.0,41,Male,No,no,Smartphone,private healthcare insurance,Exact,ME5,Self + Family,verified
99171348,Invalid,0.0,39,Male,No,yes company,Desktop,private health care,Exact,LU1,Self,
40919896,Contacted,0.0,44,Female,No,yes private,Desktop,bupa private health,Exact,SK9,Self + Family,
50044185,Contacted,0.0,31,Female,No,no,Smartphone,bupa health insurance,Exact,CM5,Self + Partner,
41089321,Contacted,0.0,40,Male,No,yes private,Smartphone,bupa health insurance,Exact,CR4,Self + Family,verified
10203281,Contacted,0.0,38,Male,No,no,Smartphone,bupa cost,Exact,OX12,Self,
34398237,Contacted,0.0,40,Female,No,no,Desktop,private medical insurance,Phrase,BR6,Self + Family,
28284088,Contacted,0.0,40,Male,No,no,Smartphone,private healthcare,Exact,TF3,Self,
28280241,Contacted,0.0,77,Female,No,yes private,Desktop,cigna health insurance uk,Exact,Cf37,Self + Partner,
62220064,Contacted,0.0,23,Female,No,no,Smartphone,bupa private health,Exact,B17,Self,verified
88400699,Contacted,0.0,42,Male,No,yes private,Desktop,private healthcare,Exact,BN3,Self,
18371786,Contacted,0.0,37,Female,No,no,Smartphone,medical insurance policy,Exact,Ig11,Self + Family,
98043470,Invalid,0.0,69,Male,No,no,Smartphone,private medical insurance,Phrase,SG9,Self + Partner,
46034487,Contacted,0.0,73,Female,No,no,Smartphone,medical insurance uk,Broad,Wa11,Self,
66356997,Quoted,967.32,57,Female,Yes,no,Smartphone,private medical insurance uk,Exact,BR5,Self,
37599550,Contacted,0.0,37,Female,No,no,Smartphone,bupa health insurance,Exact,TQ13,Self + Family,
47510451,Contacted,0.0,60,Female,No,no,Desktop,bupa health care insurance,Exact,HP21,Self,
93342874,Sold,1073.64,59,Male,No,no,Smartphone,private healthcare,Exact,BA12,Self,verified
58414816,Contacted,0.0,61,Female,No,no,Smartphone,private health insurance uk,Exact,PE38,Self,
82422582,Contacted,0.0,49,Female,No,no,Desktop,bupa health insurance,Exact,CH66,Self + Partner,
62630903,Contacted,0.0,70,Male,No,no,Smartphone,private health insurance,Broad,Bt448jr,Self + Partner,
49974173,Contacted,0.0,38,Male,No,no,Smartphone,private healthcare,Exact,IG1,Self + Family,
61158072,Quoted,0.0,76,Female,No,no,Desktop,health insurance plans,Phrase,OX5,Self,
71376812,Contacted,0.0,56,Female,Yes,no,Smartphone,health insurance policy,Broad,Me3,Self,
74964802,Contacted,0.0,35,Female,No,no,Smartphone,health insurance plans,Phrase,OL13,Self,
87713208,Contacted,0.0,34,Male,Yes,no,Smartphone,medical shield insurance,Exact,Cr0,Self,
41590171,Contacted,0.0,56,Male,Yes,no,Desktop,private healthcare,Exact,DH5,Self,
44251394,Quoted,0.0,59,Female,No,no,Smartphone,health insurance uk,Exact,CO3,Self,
60586100,Invalid,0.0,51,Female,No,yes private,Smartphone,private health insurance,Exact,BB8,Self,
20348913,Sold,1290.96,35,Female,No,no,Smartphone,private health insurance,Exact,NG16,Self + Family,verified
33780204,Quoted,0.0,42,Female,No,no,Smartphone,bupa health insurance,Exact,SE27,Self + Family,
34422068,No Contact,0.0,36,Male,No,yes private,Smartphone,private health care,Exact,ME16,Self + Family,
94636965,Quoted,0.0,78,Male,No,no,Desktop,health insurance uk,Phrase,DT2,Self + Partner,verified
68586470,Contacted,0.0,54,Female,No,yes private,Smartphone,bupa private health,Exact,E9,Self,
57541716,Contacted,0.0,25,Female,No,no,Smartphone,health insurance for people with pre existing cond,Exact,Le10,Self,
56940114,Contacted,0.0,40,Female,No,no,Smartphone,private medical insurance uk,Exact,DN15,Self,
54855783,No Contact,0.0,52,Female,No,yes private,Desktop,private healthcare,Phrase,PO22,Self + Family,
46533574,Contacted,0.0,51,Male,No,no,Smartphone,private healthcare,Exact,DY2,Self + Family,verified
15053285,Contacted,0.0,62,Male,No,no,Desktop,saga health insurance,Exact,CF23,Self,
15755046,Contacted,0.0,62,Female,No,no,Smartphone,medical insurance uk,Broad,RG41,Self,
25063942,Contacted,0.0,55,Female,No,no,Smartphone,private healthcare,Phrase,DH3,Self + Partner,verified
14215621,Sold,910.08,32,Female,No,no,Smartphone,private healthcare,Phrase,PE7,Self + Family,
19938901,Sold,1426.68,36,Female,No,yes private,Smartphone,private healthcare,Phrase,DA13,Self + Family,
99981149,Quoted,0.0,49,Male,Yes,yes private,Smartphone,private healthcare,Exact,BN27,Self + Partner,
16866188,Contacted,0.0,41,Female,No,no,Smartphone,private medical insurance,Phrase,DT3,Self + Partner,
65184744,Contacted,0.0,72,Female,No,no,Desktop,best health insurance for pre existing conditions,Exact,De72,Self,
68779047,Contacted,0.0,74,Male,No,no,Desktop,health insurance plans,Phrase,DN10,Self,
63274177,Contacted,0.0,33,Female,Yes,no,Smartphone,private medical insurance uk,Exact,LE15,Self + Family,
61612857,Contacted,0.0,26,Female,No,no,Smartphone,bupa health insurance,Exact,LS5,Self,verified
98434969,Contacted,0.0,38,Female,No,no,Smartphone,private healthcare,Exact,WS13,Self + Family,verified
35286801,Contacted,0.0,54,Female,No,no,Smartphone,private healthcare,Phrase,NE5,Self,
52115335,Quoted,0.0,45,Male,Yes,no,Smartphone,bupa private health,Exact,CV13,Self,
84394709,Sold,1638.6,44,Male,Yes,no,Smartphone,private healthcare insurance,Exact,ME14,Self + Family,verified
20950304,Contacted,0.0,65,Male,No,no,Smartphone,health insurance pre existing conditions,Exact,L18,Self + Partner,
69153130,Contacted,0.0,50,Female,No,no,Smartphone,bupa health insurance,Exact,Tn21,Self,
50067342,Contacted,0.0,67,Male,No,no,Smartphone,private health insurance,Broad,B650pw,Self,
95146919,Quoted,0.0,70,Female,No,yes company,Desktop,private medical insurance,Phrase,LU1,Self + Partner,
18001579,Invalid,0.0,61,Male,Yes,no,Smartphone,private healthcare,Exact,NN9,Self,
12985288,Contacted,0.0,69,Male,No,no,Tablet,health insurance quotes,Exact,Bn14,Self,
46308994,Quoted,0.0,38,Female,No,no,Smartphone,private healthcare,Phrase,NW10,Self,
53860337,Contacted,0.0,46,Female,No,yes company,Desktop,private health care,Exact,BA12,Self,
85303706,Quoted,0.0,43,Male,No,yes company,Smartphone,private healthcare,Phrase,SK5,Self + Family,verified
86679773,Contacted,0.0,51,Female,No,no,Smartphone,private healthcare insurance,Exact,IG6,Self + Family,verified
82187581,Contacted,0.0,75,Male,No,no,Tablet,best medical insurance,Broad,Pl7,Self,
74479838,Contacted,0.0,39,Female,No,no,Smartphone,private healthcare,Exact,CM9,Self + Family,
78203064,Quoted,0.0,50,Male,No,yes company,Smartphone,private healthcare,Exact,BN17,Self,
79062000,Contacted,0.0,53,Female,No,no,Smartphone,bupa health insurance,Exact,DE13,Self + Family,
58591882,Contacted,0.0,63,Female,No,no,Smartphone,private health care,Exact,TW20,Self + Partner,
36827272,Contacted,0.0,29,Female,No,no,Smartphone,private health insurance uk,Exact,DN15,Self + Family,
58878262,Quoted,0.0,25,Male,No,no,Desktop,private health insurance uk,Broad,Wf1,Self,
48492276,Sold,592.44,40,Male,No,no,Smartphone,private medical insurance,Exact,IP28,Self,verified
60115960,Contacted,0.0,59,Female,No,no,Desktop,bupa health insurance,Exact,SW16,Self,
31690757,Invalid,0.0,65,Female,No,no,Smartphone,private healthcare,Exact,PE11,Self,
22556120,Contacted,0.0,22,Male,No,no,Desktop,bupa health care insurance,Exact,EN2,Self,
45895420,Contacted,0.0,27,Female,No,no,Smartphone,private healthcare,Exact,AL1,Self,verified
70307829,Contacted,0.0,33,Female,No,no,Smartphone,private healthcare,Exact,CH42,Self,
44908538,Sold,992.64,35,Male,No,no,Desktop,bupa health insurance,Exact,SE11,Self,
94537020,Invalid,0.0,73,Female,No,yes private,Desktop,medical insurance coverage,Phrase,MK43,Self,
90711827,Contacted,0.0,38,Female,No,yes private,Desktop,health insurance quotes,Phrase,Nn5,Self + Family,
25215187,Contacted,0.0,54,Male,No,no,Smartphone,private healthcare,Exact,SO31,Self,
48339005,Contacted,0.0,24,Female,Yes,no,Smartphone,private health care,Exact,TS21,Self,
46293140,Contacted,0.0,69,Female,Yes,no,Smartphone,insurance with medical conditions,Exact,Ls7,Self,
11315719,Contacted,0.0,28,Male,No,no,Smartphone,private medical insurance,Exact,Rg1,Self + Partner,
63270054,No Contact,0.0,36,Female,No,no,Desktop,bupa private health,Exact,SY3,Self,
43263744,Contacted,0.0,54,Male,No,yes private,Desktop,axa private medical,Exact,HP2,Self,
28818972,Invalid,0.0,60,Male,No,no,Smartphone,health insurance for people with pre existing cond,Exact,Ct21,Self,
62692169,Contacted,0.0,46,Male,No,no,Smartphone,private health insurance plan,Exact,KT5,Self + Family,
94668530,Quoted,0.0,64,Female,No,yes company,Smartphone,bupa health insurance,Exact,LN10,Self,verified
71197356,Contacted,0.0,38,Female,Yes,no,Smartphone,bupa health insurance,Exact,RG20,Self + Family,verified
98058341,Contacted,0.0,49,Male,Yes,no,Smartphone,private medical insurance uk,Exact,SL0,Self + Partner,verified
32599165,Contacted,0.0,30,Male,No,no,Smartphone,private medical insurance uk,Exact,DE3,Self + Partner,
12386147,Contacted,0.0,31,Male,No,no,Desktop,health insurance uk,Phrase,KT22,Self,
96834878,Contacted,0.0,42,Female,No,no,Desktop,health insurance plans uk,Exact,BA1,Self,
87893395,Contacted,0.0,71,Male,No,no,Smartphone,private healthcare,Phrase,IP21,Self,
37914532,Quoted,0.0,44,Female,No,no,Smartphone,private health insurance uk,Exact,BD18,Self,
44024599,Contacted,0.0,47,Male,No,no,Smartphone,health insurance quotes,Exact,Gl54,Self,
75927492,Contacted,0.0,92,Male,No,yes private,Smartphone,best private medical insurance provider,Exact,RH17,Self,verified
60693798,Contacted,0.0,36,Female,No,no,Smartphone,bupa health insurance,Exact,SW19,Self + Family,
22717365,Contacted,0.0,46,Male,No,no,Smartphone,private healthcare,Phrase,PE30,Self + Family,
97044954,No Contact,0.0,57,Male,No,no,Smartphone,health insurance,Broad,CH7,Self + Partner,verified
11754877,Invalid,0.0,42,Female,Yes,no,Smartphone,bupa private health,Exact,PE16,Self,verified
35740138,Contacted,0.0,28,Female,No,no,Smartphone,private healthcare,Exact,BL2,Self + Family,
49164030,Contacted,0.0,48,Female,No,no,Smartphone,medical insurance for pre existing conditions,Exact,Ng6,Self,
57136207,Contacted,0.0,71,Male,No,no,Smartphone,best medical insurance,Broad,Ts12,Self,
12713710,Contacted,0.0,56,Male,No,no,Smartphone,private healthcare,Phrase,WR5,Self,
15937604,Contacted,0.0,62,Female,No,no,Smartphone,health insurance,Broad,S26,Self,
14029193,Contacted,0.0,75,Male,No,no,Smartphone,private healthcare,Exact,DE15,Self,
12174709,Contacted,0.0,44,Male,No,yes private,Smartphone,medical insurance pre existing conditions uk,Exact,Yo11,Self,
68627701,Contacted,0.0,71,Male,No,yes private,Smartphone,health insurance plans,Phrase,HG1,Self,
55935225,Contacted,0.0,37,Female,No,no,Smartphone,private healthcare,Exact,DY3,Self,
47840068,Invalid,0.0,25,Male,No,no,Desktop,health insurance uk,Exact,NR1,Self,
29488021,Contacted,0.0,78,Male,No,no,Smartphone,private health insurance,Broad,CO16,Self,
62298329,Contacted,0.0,34,Female,No,yes private,Smartphone,health insurance cover,Broad,Ig11,Self + Partner,
75315082,Sold,6722.38,58,Female,No,no,Desktop,private medical insurance,Broad,RG25,Self,
76997288,Contacted,0.0,38,Female,No,no,Smartphone,private healthcare,Exact,CM6,Self + Family,
69205510,Contacted,0.0,54,Female,No,yes private,Smartphone,private health insurance uk,Broad,Rm9,Self,
33051951,Contacted,0.0,36,Male,No,yes private,Smartphone,health insurance,Exact,OL12,Self,
21163812,Contacted,0.0,83,Male,No,no,Desktop,private medical insurance,Phrase,Ss13,Self,
87762072,Contacted,0.0,74,Male,No,no,Desktop,private medical insurance,Broad,Ip17,Self + Partner,
28458185,Contacted,0.0,88,Male,No,no,Desktop,private health insurance uk,Broad,Sp6,Self,
92714152,Quoted,0.0,33,Male,Yes,no,Smartphone,health insurance plans,Phrase,E6,Self,
23514500,Contacted,0.0,38,Female,No,no,Desktop,private medical insurance,Phrase,OX4,Self,
32837120,Contacted,0.0,26,Female,No,no,Smartphone,health insurance plans,Exact,SE17,Self,
80795373,Invalid,0.0,25,Female,No,no,Tablet,private health insurance uk,Exact,PO17,Self + Family,
27666416,Contacted,0.0,55,Female,No,no,Desktop,bupa health insurance,Exact,Sy16,Self + Partner,
66446971,Sold,810.0,43,Female,No,no,Smartphone,private healthcare prices,Exact,WF11,Self,
49830206,Contacted,0.0,54,Female,No,no,Desktop,private medical insurance uk,Exact,M8,Self,verified
33450268,Contacted,0.0,52,Male,No,no,Smartphone,private health care,Exact,CM4,Self + Family,
22162169,Contacted,0.0,51,Female,No,no,Smartphone,private medical insurance uk,Exact,IG1,Self + Family,verified
21151284,Contacted,0.0,55,Male,No,yes private,Desktop,bupa cost,Exact,E11,Self,
43603066,Contacted,0.0,36,Male,No,no,Smartphone,private medical insurance,Phrase,WN7,Self + Family,
29744855,Contacted,0.0,22,Female,No,no,Smartphone,health insurance plans,Phrase,TN16,Self,verified
88153025,Sold,737.4,42,Male,No,no,Smartphone,private healthcare,Phrase,S64,Self + Family,verified
34667047,Sold,1157.16,42,Male,No,yes private,Smartphone,private medical insurance uk,Exact,CV35,Self + Family,verified
